date,act360_years,true_zero_rate,recovered_zero_rate,error_bp
2042-10-25,16.336111111111112,0.07117483579857119,0.07114270583684718,-0.32129961724011724
2042-11-01,16.355555555555554,0.0711778588413037,0.07114555911867163,-0.322997226320787
2042-11-08,16.375,0.0711808719763135,0.07114840562425424,-0.32466352059251635
2042-11-15,16.394444444444446,0.07118387522850965,0.0711512453777057,-0.32629850803947424
2042-11-22,16.413888888888888,0.0711868686227938,0.0711540784030224,-0.32790219771400286
2042-11-29,16.433333333333334,0.0711898521840597,0.07115690472408714,-0.3294745997255155
2042-12-06,16.45277777777778,0.07119282593719263,0.0711597243646699,-0.3310157252273127
2042-12-13,16.47222222222222,0.07119578990706893,0.07116253734842835,-0.33252558640575747
2042-12-20,16.491666666666667,0.07119874411855542,0.0711653436989086,-0.3340041964682017
2042-12-27,16.511111111111113,0.07120168859650894,0.07116814343954588,-0.3354515696306348
2043-01-03,16.530555555555555,0.07120462336577583,0.0711709365936651,-0.3368677211074145
2043-01-10,16.55,0.07120754845119147,0.07117372318448158,-0.338252667098915
2043-01-17,16.569444444444443,0.07121046387757968,0.07117650323510166,-0.3396064247801478
2043-01-24,16.58888888888889,0.07121336966975242,0.07117927676852338,-0.340929012290353
2043-01-31,16.608333333333334,0.0712162658525091,0.07118204380763705,-0.3422204487205094
2043-02-07,16.627777777777776,0.07121915245063626,0.0711848043752259,-0.34348075410362
2043-02-14,16.647222222222222,0.07122202948890705,0.07118755849396671,-0.3447099494033323
2043-02-21,16.666666666666668,0.07122489699208068,0.07119030618643046,-0.3459080565021422
2043-02-28,16.68611111111111,0.07122775498490211,0.0711930474750829,-0.3470750981920956
2043-03-07,16.705555555555556,0.07123060349210152,0.07119578238228522,-0.34821109816299267
2043-03-14,16.725,0.07123344253839378,0.07119851093029456,-0.34931608099225686
2043-03-21,16.744444444444444,0.07123627214847818,0.07120123314126474,-0.3503900721343878
2043-03-28,16.76388888888889,0.0712390923470378,0.07120394903724675,-0.3514330979105529
2043-04-04,16.783333333333335,0.07124190315873923,0.07120665864018941,-0.35244518549817916
2043-04-11,16.802777777777777,0.07124470460823204,0.07120936197193993,-0.35342636292109986
2043-04-18,16.822222222222223,0.07124749672014839,0.07121205905424452,-0.35437665903872984
2043-04-25,16.841666666666665,0.07125027951910258,0.07121474990874899,-0.35529610353593477
2043-05-02,16.86111111111111,0.07125305302969069,0.07121743455699925,-0.35618472691442693
2043-05-09,16.880555555555556,0.07125581727649012,0.07122011302044194,-0.3570425604818017
2043-05-16,16.9,0.07125857228405917,0.07122278532042504,-0.3578696363412681
2043-05-23,16.919444444444444,0.07126131807693667,0.07122545147819836,-0.35866598738304445
2043-05-30,16.93888888888889,0.07126405467964159,0.07122811151491415,-0.3594316472743664
2043-06-06,16.958333333333332,0.07126678211667256,0.07123076545162764,-0.36016665044921736
2043-06-13,16.977777777777778,0.07126950041250764,0.07123341330929761,-0.3608710321002795
2043-06-20,16.997222222222224,0.07127220959160373,0.07123605510878693,-0.36154482816797007
2043-06-27,17.016666666666666,0.07127490967839635,0.07123869087086313,-0.3621880753322537
2043-07-04,17.03611111111111,0.07127760069729924,0.0712413206161989,-0.36280081100348305
2043-07-11,17.055555555555557,0.07128028267270388,0.07124394436537265,-0.3633830733122678
2043-07-18,17.075,0.07128295562897924,0.0712465621388691,-0.3639349011014259
2043-07-25,17.094444444444445,0.07128561959047135,0.07124917395707972,-0.36445633391626875
2043-08-01,17.113888888888887,0.07128827458150298,0.07125177984030334,-0.36494741199641356
2043-08-08,17.133333333333333,0.07129092062637324,0.07125437980874662,-0.3654081762662076
2043-08-15,17.15277777777778,0.07129355774935726,0.0712569738825246,-0.365838668326679
2043-08-22,17.17222222222222,0.07129618597470583,0.0712595620816612,-0.3662389304462388
2043-08-29,17.191666666666666,0.07129880532664506,0.07126214442608982,-0.3666090055524929
2043-09-05,17.211111111111112,0.07130141582937606,0.07126472093565367,-0.3669489372239154
2043-09-12,17.230555555555554,0.07130401750707455,0.07126729163010646,-0.36725876968082827
2043-09-19,17.25,0.07130661038389055,0.07126985652911283,-0.36753854777721306
2043-09-26,17.269444444444446,0.0713091944839481,0.07127241565224883,-0.3677883169926621
2043-10-03,17.288888888888888,0.07131176983134489,0.07127496901900245,-0.3680081234244681
2043-10-10,17.308333333333334,0.07131433645015191,0.0712775166487741,-0.3681980137780483
2043-10-17,17.32777777777778,0.07131689436441323,0.07128005856087717,-0.3683580353605609
2043-10-24,17.34722222222222,0.07131944359814556,0.07128259477453835,-0.3684882360720232
2043-10-31,17.366666666666667,0.07132198417533807,0.07128512530889831,-0.36858866439754
2043-11-07,17.386111111111113,0.07132451611995198,0.07128765018301207,-0.3686593693991158
2043-11-14,17.405555555555555,0.07132703945592034,0.07129016941584948,-0.368700400708577
2043-11-21,17.425,0.07132955420714766,0.07129268302629573,-0.3687118085193841
2043-11-28,17.444444444444443,0.07133206039750968,0.07129519103315181,-0.36869364357872136
2043-12-05,17.46388888888889,0.07133455805085302,0.07129769345513498,-0.36864595718041904
2043-12-12,17.483333333333334,0.07133704719099493,0.07130019031087922,-0.36856880115704316
2043-12-19,17.502777777777776,0.071339527841723,0.07130268161893574,-0.36846222787254024
2043-12-26,17.522222222222222,0.0713420000267949,0.07130516739777337,-0.3683262902152984
2044-01-02,17.541666666666668,0.07134446376993807,0.07130764766577904,-0.368161041590237
2044-01-09,17.56111111111111,0.07134691909484944,0.07131012244125828,-0.36796653591159023
2044-01-16,17.580555555555556,0.0713493660251952,0.07131259174243564,-0.36774282759569066
2044-01-23,17.6,0.07135180458461053,0.07131505558745509,-0.3674899715544466
2044-01-30,17.619444444444444,0.0713542347966993,0.07131751399438054,-0.3672080231877095
2044-02-06,17.63888888888889,0.07135665668503381,0.07131996698119622,-0.36689703837591847
2044-02-13,17.658333333333335,0.07135907027315462,0.07132241456580718,-0.3665570734744106
2044-02-20,17.677777777777777,0.07136147558457018,0.07132485676603968,-0.36618818530495534
2044-02-27,17.697222222222223,0.07136387264275665,0.07132729359964161,-0.3657904311503424
2044-03-05,17.716666666666665,0.07136626147115761,0.07132972508428301,-0.36536386874605475
2044-03-12,17.73611111111111,0.07136864209318396,0.07133215123755636,-0.36490855627596686
2044-03-19,17.755555555555556,0.0713710145322134,0.07133457207697709,-0.3644245523630463
2044-03-26,17.775,0.07137337881159048,0.07133698761998404,-0.3639119160643578
2044-04-02,17.794444444444444,0.07137573495462621,0.07133939788393977,-0.3633707068644021
2044-04-09,17.81388888888889,0.07137808298459787,0.07134180288613105,-0.3628009846681768
2044-04-16,17.833333333333332,0.07138042292474878,0.07134420264376926,-0.362202809795209
2044-04-23,17.852777777777778,0.07138275479828803,0.0713465971739908,-0.36157624297220026
2044-04-30,17.872222222222224,0.07138507862839041,0.0713489864938575,-0.36092134532914044
2044-05-07,17.891666666666666,0.07138739443819596,0.071351370620357,-0.3602381783895936
2044-05-14,17.91111111111111,0.07138970225081,0.07135374957040318,-0.3595268040681998
2044-05-21,17.930555555555557,0.07139200208930271,0.07135612336083655,-0.35878728466165466
2044-05-28,17.95,0.07139429397670906,0.07135849200842467,-0.358019682843852
2044-06-04,17.969444444444445,0.07139657793602854,0.07136085552986249,-0.3572240616604716
2044-06-11,17.988888888888887,0.07139885399022494,0.07136321394177282,-0.35640048452120765
2044-06-18,18.008333333333333,0.07140112216222624,0.07136556726070663,-0.35554901519616045
2044-06-25,18.02777777777778,0.07140338247492432,0.0713679155031435,-0.35466971780820367
2044-07-02,18.04722222222222,0.07140563495117483,0.071370258685492,-0.3537626568282659
2044-07-09,18.066666666666666,0.07140787961379688,0.07137259682409008,-0.35282789706797546
2044-07-16,18.086111111111112,0.07141011648557306,0.07137492993520535,-0.3518655036771623
2044-07-23,18.105555555555554,0.07141234558924905,0.07137725803503564,-0.3508755421341436
2044-07-30,18.125,0.07141456694753354,0.07137958113970921,-0.3498580782432259
2044-08-06,18.144444444444446,0.07141678058309803,0.0713818992652852,-0.348813178128321
2044-08-13,18.163888888888888,0.07141898651857664,0.07138421242775396,-0.3477409082268401
2044-08-20,18.183333333333334,0.07142118477656596,0.07138652064303748,-0.3466413352848363
2044-08-27,18.20277777777778,0.07142337537962484,0.07138882392698973,-0.3455145263511761
2044-09-03,18.22222222222222,0.07142555835027427,0.07139112229539694,-0.3443605487732371
2044-09-10,18.241666666666667,0.07142773371099716,0.0713934157639781,-0.3431794701905244
2044-09-17,18.261111111111113,0.07142990148423818,0.07139570434838523,-0.34197135852953586
2044-09-24,18.280555555555555,0.07143206169240367,0.07139798806420374,-0.34073628199932093
2044-10-01,18.3,0.0714342143578614,0.0714002669269528,-0.33947430908606857
2044-10-08,18.319444444444443,0.0714363595029404,0.0714025409520857,-0.3381855085470009
2044-10-15,18.33888888888889,0.07143849714993092,0.07140481015499023,-0.33686994940690385
2044-10-22,18.358333333333334,0.07144062732108411,0.07140707455098892,-0.335527700951882
2044-10-29,18.377777777777776,0.07144275003861204,0.0714093341553395,-0.334158832725473
2044-11-05,18.397222222222222,0.07144486532468744,0.07141158898323514,-0.33276341452295743
2044-11-12,18.416666666666668,0.07144697320144358,0.07141383904980492,-0.33134151638664067
2044-11-19,18.43611111111111,0.07144907369097414,0.07141608437011403,-0.32989320860113414
