start_date,end_date,start_act360_years,true_forward_rate,recovered_forward_rate,error_bp
2034-03-24,2034-04-21,7.622222222222222,0.07176351007367307,0.07246172584517556,6.982157715024889
2034-03-31,2034-04-28,7.641666666666667,0.07178215514640453,0.07246172584517271,6.795706987681865
2034-04-07,2034-05-05,7.661111111111111,0.07180071075193092,0.07246172584517556,6.610150932446351
2034-04-14,2034-05-12,7.680555555555555,0.07181917691372774,0.07246172584517556,6.425489314478145
2034-04-21,2034-05-19,7.7,0.07183755365950997,0.07246172584517842,6.2417218566844515
2034-04-28,2034-05-26,7.719444444444444,0.07185584102117781,0.07246172584517556,6.05884823997746
2034-05-05,2034-06-02,7.738888888888889,0.07187403903477099,0.07246172584517556,5.876868104045668
2034-05-12,2034-06-09,7.758333333333334,0.07189214774037746,0.07246172584517556,5.6957810479810185
2034-05-19,2034-06-16,7.777777777777778,0.07191016718210763,0.07246172584517271,5.5155866306508265
2034-05-26,2034-06-23,7.7972222222222225,0.07192809740801165,0.07246172584517271,5.336284371610656
2034-06-02,2034-06-30,7.816666666666666,0.07194593847002796,0.07246172584517556,5.157873751475972
2034-06-09,2034-07-07,7.836111111111111,0.07196369042392911,0.07246172584517271,4.980354212436033
2034-06-16,2034-07-14,7.855555555555555,0.07198135332926459,0.07246172584517556,4.803725159109734
2034-06-23,2034-07-21,7.875,0.07199892724930379,0.07246172584517556,4.62798595871769
2034-06-30,2034-07-28,7.894444444444445,0.07201641225098175,0.07246172584517556,4.45313594193808
2034-07-07,2034-08-04,7.913888888888889,0.07203380840483918,0.07246172584517556,4.2791744033637835
2034-07-14,2034-08-11,7.933333333333334,0.07205111578497966,0.07246172584517271,4.106100601930507
2034-07-21,2034-08-18,7.9527777777777775,0.0720683344690154,0.07246172584517556,3.933913761601654
2034-07-28,2034-08-25,7.972222222222222,0.07208546453798441,0.07246172584517556,3.7626130719115025
2034-08-04,2034-09-01,7.991666666666666,0.07210250607635059,0.07246172584517556,3.5921976882496987
2034-08-11,2034-09-08,8.011111111111111,0.07211945917190654,0.07246172584517556,3.4226667326901774
2034-08-18,2034-09-15,8.030555555555555,0.07213632391575084,0.07246172584517556,3.2540192942472066
2034-08-25,2034-09-22,8.05,0.07215310040222514,0.07246172584517556,3.0862544295041925
2034-09-01,2034-09-29,8.069444444444445,0.07216978872887145,0.07246172584517556,2.919371163041112
2034-09-08,2034-10-06,8.088888888888889,0.0721863889963692,0.07246172584517556,2.753368488063596
2034-09-15,2034-10-13,8.108333333333333,0.07220290130850968,0.07246172584517556,2.588245366658831
2034-09-22,2034-10-20,8.127777777777778,0.07221932577213025,0.07246172584517556,2.4240007304530966
2034-09-29,2034-10-27,8.147222222222222,0.07223566249706025,0.07246172584517271,2.26063348112468
2034-10-06,2034-11-03,8.166666666666666,0.0722519115961151,0.07246172584517271,2.098142490576105
2034-10-13,2034-11-10,8.186111111111112,0.072268073184988,0.07246172584517556,1.9365266018755989
2034-10-20,2034-11-17,8.205555555555556,0.07228414738226123,0.07246172584517271,1.775784629114846
2034-10-27,2034-11-24,8.225,0.07230013430933768,0.07246172584517556,1.6159153583787667
2034-11-03,2034-12-01,8.244444444444444,0.07231603409037803,0.07246172584517842,1.456917548003922
2034-11-10,2034-12-08,8.26388888888889,0.07233184685229219,0.07246172584517271,1.2987899288052773
2034-11-17,2034-12-15,8.283333333333333,0.07234757272466506,0.07246172584517556,1.141531205104962
2034-11-24,2034-12-22,8.302777777777777,0.07236321183974802,0.07246172584517842,0.9851400543040012
2034-12-01,2034-12-29,8.322222222222223,0.07237876433236748,0.07246172584517271,0.8296151280523523
2034-12-08,2035-01-05,8.341666666666667,0.07239423033993925,0.07246172584517556,0.6749550523631187
2034-12-15,2035-01-12,8.36111111111111,0.07240961000238855,0.07246172584517556,0.521158427870122
2034-12-22,2035-01-19,8.380555555555556,0.07242490346210717,0.07246172584517556,0.36822383068388365
2034-12-29,2035-01-26,8.4,0.07244011086394783,0.07246172584517842,0.21614981230586028
2035-01-05,2035-02-02,8.419444444444444,0.07245523235513845,0.07246172584517556,0.06493490037104421
2035-01-12,2035-02-09,8.438888888888888,0.07247026808528798,0.07246172584517556,-0.08542240112416333
2035-01-19,2035-02-16,8.458333333333334,0.07248521820630341,0.07246172584517556,-0.23492361127849803
2035-01-26,2035-02-23,8.477777777777778,0.07250008287239856,0.07246172584517271,-0.38357027225849327
2035-02-02,2035-03-02,8.497222222222222,0.07251486224001402,0.07246172584517271,-0.5313639484130772
2035-02-09,2035-03-09,8.516666666666667,0.07252955646779714,0.07246172584517556,-0.6783062262158412
2035-02-16,2035-03-16,8.536111111111111,0.07254416571656216,0.07246172584517556,-0.8243987138660536
2035-02-23,2035-03-23,8.555555555555555,0.07255869014926729,0.07246172584517556,-0.9696430409172896
2035-03-02,2035-03-30,8.575,0.07257312993095479,0.07246172584517842,-1.1140408577636762
2035-03-09,2035-04-06,8.594444444444445,0.07258748522872528,0.07246172584517842,-1.25759383546864
2035-03-16,2035-04-13,8.613888888888889,0.07260175621172348,0.07246172584517271,-1.4003036655076129
2035-03-23,2035-04-20,8.633333333333333,0.07261594305105248,0.07246172584517556,-1.5421720587692478
2035-03-30,2035-04-27,8.652777777777779,0.07263004591978817,0.07246172584517556,-1.6832007461260734
2035-04-06,2035-05-04,8.672222222222222,0.07264406499292766,0.07246172584517271,-1.8233914775495075
2035-04-13,2035-05-11,8.691666666666666,0.0726580004473438,0.07246172584517842,-1.9627460216538328
2035-04-20,2035-05-18,8.71111111111111,0.07267185246177071,0.07246172584517556,-2.1012661659515484
2035-04-27,2035-05-25,8.730555555555556,0.07268562121676402,0.07246172584517271,-2.238953715913011
2035-05-04,2035-06-01,8.75,0.07269930689466067,0.07246172584517556,-2.3758104948511107
2035-05-11,2035-06-08,8.769444444444444,0.07271290967955345,0.07246172584517271,-2.511838343807332
2035-05-18,2035-06-15,8.78888888888889,0.0727264297572594,0.07246172584517842,-2.6470391208098523
2035-05-25,2035-06-22,8.808333333333334,0.07273986731529426,0.07246172584517556,-2.781414701187035
2035-06-01,2035-06-29,8.827777777777778,0.07275322254280958,0.07246172584517556,-2.9149669763402217
2035-06-08,2035-07-06,8.847222222222221,0.07276649563061843,0.07246172584517556,-3.047697854428738
2035-06-15,2035-07-13,8.866666666666667,0.07277968677111835,0.07246172584517556,-3.1796092594278678
2035-06-22,2035-07-20,8.886111111111111,0.07279279615826274,0.07246172584517556,-3.3107031308718393
2035-06-29,2035-07-27,8.905555555555555,0.07280582398757808,0.07246172584517556,-3.4409814240252135
2035-07-06,2035-08-03,8.925,0.07281877045606677,0.07246172584517556,-3.570446108912134
2035-07-13,2035-08-10,8.944444444444445,0.07283163576222718,0.07246172584517556,-3.6990991705161678
2035-07-20,2035-08-17,8.963888888888889,0.07284442010601648,0.07246172584517842,-3.8269426083806235
2035-07-27,2035-08-24,8.983333333333333,0.07285712368880219,0.07246172584517556,-3.9539784362663255
2035-08-03,2035-08-31,9.002777777777778,0.0728697467133621,0.07246172584517556,-4.080208681865455
2035-08-10,2035-09-07,9.022222222222222,0.07288228938383005,0.07246172584517556,-4.205635386544948
2035-08-17,2035-09-14,9.041666666666666,0.07289475190568741,0.07246172584517556,-4.330260605118486
2035-08-24,2035-09-21,9.061111111111112,0.07290713448574015,0.07246172584517556,-4.454086405645957
2035-08-31,2035-09-28,9.080555555555556,0.072919437332059,0.07246172584517271,-4.577114868862808
2035-09-07,2035-10-05,9.1,0.07293166065399076,0.07246172584517271,-4.6993480881804555
2035-09-14,2035-10-12,9.119444444444444,0.07294380466212415,0.07246172584517556,-4.8207881694858905
2035-09-21,2035-10-19,9.13888888888889,0.07295586956823545,0.07246172584517556,-4.941437230598922
2035-09-28,2035-10-26,9.158333333333333,0.07296785558530289,0.07246172584517556,-5.0612974012732845
2035-10-05,2035-11-02,9.177777777777777,0.07297976292746945,0.07246172584517556,-5.180370822938929
2035-10-12,2035-11-09,9.197222222222223,0.07299159180998865,0.07246172584517556,-5.298659648130949
2035-10-19,2035-11-16,9.216666666666667,0.07300334244924457,0.07246172584517271,-5.416166040718568
2035-10-26,2035-11-23,9.23611111111111,0.07301501506269467,0.07246172584517556,-5.532892175191123
2035-11-02,2035-11-30,9.255555555555556,0.073026609868867,0.07246172584517556,-5.648840236914393
2035-11-09,2035-12-07,9.275,0.07303812708732307,0.07246172584517271,-5.764012421503595
2035-11-16,2035-12-14,9.294444444444444,0.07304956693864074,0.07246172584517556,-5.878410934651857
2035-11-23,2035-12-21,9.313888888888888,0.07306092964438848,0.07246172584517271,-5.9920379921576945
2035-11-30,2035-12-28,9.333333333333334,0.073072215427094,0.07246172584517271,-6.104895819212808
2035-12-07,2036-01-04,9.352777777777778,0.07308342451024423,0.07246172584517556,-6.216986650686707
2035-12-14,2036-01-11,9.372222222222222,0.07309455711825111,0.07246172584517271,-6.328312730783936
2035-12-21,2036-01-18,9.391666666666667,0.07310561347641725,0.07246172584517842,-6.438876312388348
2035-12-28,2036-01-25,9.411111111111111,0.07311659381093318,0.07246172584517556,-6.548679657576162
2036-01-04,2036-02-01,9.430555555555555,0.07312749834884295,0.07246172584517271,-6.657725036702394
2036-01-11,2036-02-08,9.45,0.07313832731803288,0.07246172584517842,-6.766014728544628
2036-01-18,2036-02-15,9.469444444444445,0.07314908094719717,0.07246172584517556,-6.87355102021614
2036-01-25,2036-02-22,9.488888888888889,0.07315975946584365,0.07246172584517556,-6.980336206680871
2036-02-01,2036-02-29,9.508333333333333,0.07317036310423099,0.07246172584517271,-7.086372590582729
2036-02-08,2036-03-07,9.527777777777779,0.07318089209340009,0.07246172584517556,-7.191662482245315
2036-02-15,2036-03-14,9.547222222222222,0.0731913466650913,0.07246172584517556,-7.2962081991574665
2036-02-22,2036-03-21,9.566666666666666,0.07320172705179294,0.07246172584517556,-7.4000120661738
2036-02-29,2036-03-28,9.58611111111111,0.07321203348668132,0.07246172584517842,-7.503076415028981
2036-03-07,2036-04-04,9.605555555555556,0.07322226620358656,0.07246172584517556,-7.605403584109993
2036-03-14,2036-04-11,9.625,0.07323242543702962,0.07246172584517271,-7.706995918569104
2036-03-21,2036-04-18,9.644444444444444,0.073242511422151,0.07246172584517556,-7.8078557697544575
2036-03-28,2036-04-25,9.66388888888889,0.07325252439470781,0.07246172584517556,-7.9079854953224835
2036-04-04,2036-05-02,9.683333333333334,0.07326246459107383,0.07246172584517556,-8.00738745898269
2036-04-11,2036-05-09,9.702777777777778,0.07327233224819382,0.07246172584517556,-8.10606403018263
2036-04-18,2036-05-16,9.722222222222221,0.07328212760357491,0.07246172584517556,-8.204017583993556
2036-04-25,2036-05-23,9.741666666666667,0.07329185089528956,0.07246172584517271,-8.301250501168422
2036-05-02,2036-05-30,9.761111111111111,0.07330150236192116,0.07246172584517271,-8.3977651674845
2036-05-09,2036-06-06,9.780555555555555,0.07331108224257848,0.07246172584517842,-8.493563974000667
2036-05-16,2036-06-13,9.8,0.07332059077685843,0.07246172584517556,-8.588649316828706
2036-05-23,2036-06-20,9.819444444444445,0.07333002820484895,0.07246172584517556,-8.683023596733896
2036-05-30,2036-06-27,9.838888888888889,0.07333939476708334,0.07246172584517271,-8.776689219106293
2036-06-06,2036-07-04,9.858333333333333,0.07334869070455456,0.07246172584517556,-8.869648593790025
2036-06-13,2036-07-11,9.877777777777778,0.07335791625867806,0.07246172584517271,-8.96190413505346
2036-06-20,2036-07-18,9.897222222222222,0.07336707167128324,0.07246172584517271,-9.053458261105291
2036-06-27,2036-07-25,9.916666666666666,0.07337615718460493,0.07246172584517556,-9.144313394293668
2036-07-04,2036-08-01,9.936111111111112,0.07338517304124904,0.07246172584517556,-9.234471960734847
2036-07-11,2036-08-08,9.955555555555556,0.07339411948419837,0.07246172584517556,-9.323936390228106
2036-07-18,2036-08-15,9.975,0.07340299675678397,0.07246172584517842,-9.41270911605549
2036-07-25,2036-08-22,9.994444444444444,0.07341180510266236,0.07246172584517556,-9.500792574868022
2036-08-01,2036-08-29,10.01388888888889,0.07342054476582126,0.07246172584517556,-9.588189206456988
2036-08-08,2036-09-05,10.033333333333333,0.07342921599056235,0.07246172584517556,-9.674901453867873
2036-08-15,2036-09-12,10.052777777777777,0.0734378190214643,0.07246172584517556,-9.760931762887449
2036-08-22,2036-09-19,10.072222222222223,0.07344635410339695,0.07246172584517556,-9.8462825822139
2036-08-29,2036-09-26,10.091666666666667,0.0734548214814842,0.07267486508028252,-7.799564012016813
2036-09-05,2036-10-03,10.11111111111111,0.07346322140109551,0.07304786719614542,-4.153542049500913
2036-09-12,2036-10-10,10.130555555555556,0.07347155410785439,0.07342088007245515,-0.5067403539923965
2036-09-19,2036-10-17,10.15,0.07347981984758706,0.07379390370951715,3.1408386193008955
2036-09-26,2036-10-24,10.169444444444444,0.07348801886633957,0.07395377427673028,4.657554103907058
2036-10-03,2036-10-31,10.188888888888888,0.07349615141035493,0.07395377427673314,4.5762286637821
2036-10-10,2036-11-07,10.208333333333334,0.0735042177260446,0.07395377427673028,4.495565506856813
2036-10-17,2036-11-14,10.227777777777778,0.07351221805999991,0.07395377427672743,4.415562167275206
2036-10-24,2036-11-21,10.247222222222222,0.0735201526589692,0.07395377427673028,4.336216177610735
2036-10-31,2036-11-28,10.266666666666667,0.07352802176983785,0.07395377427673028,4.2575250689243225
2036-11-07,2036-12-05,10.286111111111111,0.07353582563962822,0.07395377427673028,4.17948637102053
2036-11-14,2036-12-12,10.305555555555555,0.07354356451548551,0.07395377427673028,4.102097612447703
2036-11-21,2036-12-19,10.325,0.07355123864464622,0.07395377427673028,4.025356320840611
2036-11-28,2036-12-26,10.344444444444445,0.07355884827444964,0.07395377427672743,3.9492600227779286
2036-12-05,2037-01-02,10.363888888888889,0.07356639365232644,0.07395377427673028,3.8738062440384082
2036-12-12,2037-01-09,10.383333333333333,0.07357387502576433,0.07395377427672743,3.798992509631005
2036-12-19,2037-01-16,10.402777777777779,0.0735812926423196,0.07395377427673028,3.7248163441067073
2036-12-26,2037-01-23,10.422222222222222,0.07358864674958847,0.07395377427673028,3.6512752714180916
2037-01-02,2037-01-30,10.441666666666666,0.07359593759521285,0.07395377427673028,3.578366815174261
2037-01-09,2037-02-06,10.46111111111111,0.07360316542685462,0.07395377427673028,3.506088498756582
2037-01-16,2037-02-13,10.480555555555556,0.07361033049218424,0.07395377427672743,3.4344378454319315
2037-01-23,2037-02-20,10.5,0.07361743303889215,0.07395377427672743,3.363412378352831
2037-01-30,2037-02-27,10.519444444444444,0.07362447331464882,0.07395377427672743,3.293009620786158
2037-02-06,2037-03-06,10.53888888888889,0.07363145156710754,0.07395377427672743,3.2232270961989054
2037-02-13,2037-03-13,10.558333333333334,0.07363836804389884,0.07395377427673028,3.1540623283143887
2037-02-20,2037-03-20,10.577777777777778,0.07364522299261322,0.07395377427673028,3.0855128411705346
2037-02-27,2037-03-27,10.597222222222221,0.07365201666078411,0.07395377427673028,3.017576159461688
2037-03-06,2037-04-03,10.616666666666667,0.07365874929590209,0.07395377427673028,2.9502498082818738
2037-03-13,2037-04-10,10.636111111111111,0.07366542114537213,0.07395377427672743,2.883531313553067
2037-03-20,2037-04-17,10.655555555555555,0.07367203245653636,0.07395377427672743,2.817418201910699
2037-03-27,2037-04-24,10.675,0.0736785834766399,0.07395377427673028,2.751908000903774
2037-04-03,2037-05-01,10.694444444444445,0.07368507445282502,0.07395377427673028,2.686998239052607
2037-04-10,2037-05-08,10.713888888888889,0.07369150563214268,0.07395377427673028,2.622686445876016
2037-04-17,2037-05-15,10.733333333333333,0.07369787726151822,0.07395377427673028,2.5589701521205876
2037-04-24,2037-05-22,10.752777777777778,0.07370418958773994,0.07395377427672743,2.4958468898748922
2037-05-01,2037-05-29,10.772222222222222,0.07371044285749052,0.07395377427673028,2.4333141923975345
2037-05-08,2037-06-05,10.791666666666666,0.0737166373172785,0.07395377427672743,2.3713695944893587
2037-05-15,2037-06-12,10.811111111111112,0.07372277321348676,0.07395377427672743,2.3100106324067116
2037-05-22,2037-06-19,10.830555555555556,0.07372885079231839,0.07395377427673028,2.2492348441188748
2037-05-29,2037-06-26,10.85,0.07373487029981085,0.07395377427673028,2.1890397691942676
2037-06-05,2037-07-03,10.869444444444444,0.07374083198184175,0.07395377427673028,2.12942294888524
2037-06-12,2037-07-10,10.88888888888889,0.07374673608406315,0.07395377427673028,2.0703819266712498
2037-06-19,2037-07-17,10.908333333333333,0.07375258285197298,0.07395377427673028,2.011914247573021
2037-06-26,2037-07-24,10.927777777777777,0.07375837253084644,0.07395377427673028,1.9540174588383863
2037-07-03,2037-07-31,10.947222222222223,0.07376410536575323,0.07395377427673028,1.8966891097704774
2037-07-10,2037-08-07,10.966666666666667,0.07376978160154891,0.07395377427673028,1.8399267518136309
2037-07-17,2037-08-14,10.98611111111111,0.07377540148285494,0.07395377427672743,1.783727938724916
2037-07-24,2037-08-21,11.005555555555556,0.07378096525405585,0.07395377427673028,1.7280902267442777
2037-07-31,2037-08-28,11.025,0.07378647315930774,0.07395377427673028,1.6730111742253861
2037-08-07,2037-09-04,11.044444444444444,0.07379192544250694,0.07395377427672743,1.6184883422049046
2037-08-14,2037-09-11,11.063888888888888,0.0737973223473043,0.07395377427673028,1.5645192942598252
2037-08-21,2037-09-18,11.083333333333334,0.07380266411707938,0.07395377427672743,1.5111015964805463
2037-08-28,2037-09-25,11.102777777777778,0.07380795099493488,0.07395377427673028,1.4582328179539583
2037-09-04,2037-10-02,11.122222222222222,0.07381318322371369,0.07395377427673028,1.4059105301658659
2037-09-11,2037-10-09,11.141666666666667,0.07381836104596179,0.07395377427673028,1.3541323076848855
2037-09-18,2037-10-16,11.161111111111111,0.07382348470393112,0.07395377427673028,1.3028957279916098
2037-09-25,2037-10-23,11.180555555555555,0.07382855443958526,0.07395377427672743,1.2521983714217089
2037-10-02,2037-10-30,11.2,0.0738335704945852,0.07395377427673028,1.202037821450841
2037-10-09,2037-11-06,11.219444444444445,0.07383853311025503,0.07395377427672743,1.1524116647240734
2037-10-16,2037-11-13,11.238888888888889,0.07384344252763622,0.07395377427672743,1.103317490912109
2037-10-23,2037-11-20,11.258333333333333,0.07384829898742483,0.07395377427673028,1.0547528930544836
2037-10-30,2037-11-27,11.277777777777779,0.0738531027299914,0.07395377427673028,1.0067154673887302
2037-11-06,2037-12-04,11.297222222222222,0.07385785399536969,0.07395377427673028,0.9592028136058695
2037-11-13,2037-12-11,11.316666666666666,0.07386255302324793,0.07395377427673028,0.9122125348234866
2037-11-20,2037-12-18,11.33611111111111,0.07386720005297752,0.07395377427673028,0.8657422375275836
2037-11-27,2037-12-25,11.355555555555556,0.07387179532353302,0.07395377427672743,0.8197895319440873
2037-12-04,2038-01-01,11.375,0.07387633907355497,0.07395377427673028,0.7743520317531061
2037-12-11,2038-01-08,11.394444444444444,0.07388083154129278,0.07395377427673028,0.7294273543749508
2037-12-18,2038-01-15,11.41388888888889,0.07388527296464188,0.07395377427673028,0.6850131208839538
2037-12-25,2038-01-22,11.433333333333334,0.07388966358111514,0.07395377427672743,0.641106956122961
2038-01-01,2038-01-29,11.452777777777778,0.07389400362783714,0.07395377427673028,0.5977064889313433
2038-01-08,2038-02-05,11.472222222222221,0.07389829334155566,0.07395377427673028,0.5548093517461494
2038-01-15,2038-02-12,11.491666666666667,0.07390253295860452,0.07395377427672743,0.5124131812291044
2038-01-22,2038-02-19,11.511111111111111,0.07390672271494068,0.07395377427673028,0.47051561789593355
2038-01-29,2038-02-26,11.530555555555555,0.07391086284610715,0.07395377427672743,0.4291143062028213
2038-02-05,2038-03-05,11.55,0.0739149535872387,0.07395377427673028,0.38820689491583793
2038-02-12,2038-03-12,11.569444444444445,0.07391899517305328,0.07395377427673028,0.34779103676996215
2038-02-19,2038-03-19,11.588888888888889,0.07392298783785206,0.07395377427672743,0.3078643887537147
2038-02-26,2038-03-26,11.608333333333333,0.07392693181551938,0.07395377427673314,0.2684246121376077
2038-03-05,2038-04-02,11.627777777777778,0.0739308273394942,0.07395377427672743,0.2294693723323138
2038-03-12,2038-04-09,11.647222222222222,0.07393467464279585,0.07395377427673028,0.19099633934427374
2038-03-19,2038-04-16,11.666666666666666,0.07393847395800401,0.07395377427673028,0.15300318726263473
2038-03-26,2038-04-23,11.686111111111112,0.07394222551724727,0.07395377427672743,0.11548759480159432
2038-04-02,2038-04-30,11.705555555555556,0.07394592955222029,0.07395377427673028,0.07844724509986634
2038-04-09,2038-05-07,11.725,0.07394958629415813,0.07395377427672743,0.04187982569306414
2038-04-16,2038-05-14,11.744444444444444,0.07395319597384185,0.07395377427673028,0.00578302888423754
2038-04-23,2038-05-21,11.76388888888889,0.0739567588215844,0.07395377427673028,-0.02984544854117699
2038-04-30,2038-05-28,11.783333333333333,0.07396027506725046,0.07395377427673028,-0.06500790520183597
2038-05-07,2038-06-04,11.802777777777777,0.07396374494022512,0.07395377427673028,-0.09970663494840437
2038-05-14,2038-06-11,11.822222222222223,0.07396716866942242,0.07395377427673028,-0.13394392692142598
2038-05-21,2038-06-18,11.841666666666667,0.07397054648328531,0.07395377427672743,-0.16772206557880143
2038-05-28,2038-06-25,11.86111111111111,0.07397387860977434,0.07395377427672743,-0.20104333046902512
2038-06-04,2038-07-02,11.880555555555556,0.07397716527636179,0.07395377427672743,-0.23390999634359533
2038-06-11,2038-07-09,11.9,0.07398040671002898,0.07395377427673028,-0.2663243329870113
2038-06-18,2038-07-16,11.919444444444444,0.07398360313728329,0.07395377427673028,-0.2982886055301337
2038-06-25,2038-07-23,11.938888888888888,0.07398675478411823,0.07395377427673028,-0.32980507387952995
2038-07-02,2038-07-30,11.958333333333334,0.07398986187603056,0.07395377427672743,-0.36087599303125106
2038-07-09,2038-08-06,11.977777777777778,0.07399292463803173,0.07395377427672743,-0.39150361304293724
2038-07-16,2038-08-13,11.997222222222222,0.073995943294605,0.07395377427672743,-0.42169017877569104
2038-07-23,2038-08-20,12.016666666666667,0.07399891806973694,0.07395377427672743,-0.45143793009502775
2038-07-30,2038-08-27,12.036111111111111,0.07400184918690021,0.07395377427673028,-0.4807491016993459
2038-08-06,2038-09-03,12.055555555555555,0.07400473686904789,0.07395377427673028,-0.5096259231761324
2038-08-13,2038-09-10,12.075,0.07400758133862777,0.07395377427673314,-0.5380706189463125
2038-08-20,2038-09-17,12.094444444444445,0.07401038281753948,0.07395377427673028,-0.5660854080920263
2038-08-27,2038-09-24,12.113888888888889,0.07401314152717735,0.07395377427672743,-0.5936725044991542
2038-09-03,2038-10-01,12.133333333333333,0.07401585768841043,0.07395377427673028,-0.6208341168015274
2038-09-10,2038-10-08,12.152777777777779,0.0740185315215596,0.07395377427672743,-0.6475724483216705
2038-09-17,2038-10-15,12.172222222222222,0.0740211632464205,0.07395377427672743,-0.6738896969306352
2038-09-24,2038-10-22,12.191666666666666,0.07402375308225485,0.07395377427673028,-0.6997880552457592
2038-10-01,2038-10-29,12.21111111111111,0.074026301247782,0.07395377427673028,-0.7252697105172845
2038-10-08,2038-11-05,12.230555555555556,0.07402880796116744,0.07395377427673028,-0.7503368443716185
2038-10-15,2038-11-12,12.25,0.07403127344005705,0.07395377427672743,-0.7749916332962237
2038-10-22,2038-11-19,12.269444444444444,0.07403369790152294,0.07395377427673028,-0.7992362479265769
2038-10-29,2038-11-26,12.28888888888889,0.07403608156209472,0.07395377427672743,-0.8230728536728904
2038-11-05,2038-12-03,12.308333333333334,0.07403842463776249,0.07395377427673028,-0.8465036103220969
2038-11-12,2038-12-10,12.327777777777778,0.0740407273439368,0.07395377427673028,-0.8695306720651885
2038-11-19,2038-12-17,12.347222222222221,0.07404298989549433,0.07395377427673314,-0.8921561876119866
2038-11-26,2038-12-24,12.366666666666667,0.0740452125067294,0.07395377427673028,-0.9143822999911622
2038-12-03,2038-12-31,12.386111111111111,0.07404739539138243,0.07395377427672743,-0.936211146549959
2038-12-10,2039-01-07,12.405555555555555,0.0740495387626429,0.07395377427672743,-0.9576448591547271
2038-12-17,2039-01-14,12.425,0.07405164283310363,0.07395377427672743,-0.9786855637619607
2038-12-24,2039-01-21,12.444444444444445,0.07405370781481212,0.07395377427672743,-0.9993353808468441
2038-12-31,2039-01-28,12.463888888888889,0.07405573391923635,0.07395377427673028,-1.019596425060748
2039-01-07,2039-02-04,12.483333333333333,0.07405772135727334,0.07395377427673028,-1.0394708054306534
2039-01-14,2039-02-11,12.502777777777778,0.07405967033922632,0.07395377427672743,-1.0589606249888917
2039-01-21,2039-02-18,12.522222222222222,0.07406158107485318,0.07395377427672743,-1.07806798125748
2039-01-28,2039-02-25,12.541666666666666,0.07406345377330663,0.07395377427672743,-1.0967949657919585
2039-02-04,2039-03-04,12.561111111111112,0.07406528864316268,0.07395377427673028,-1.115143664324053
2039-02-11,2039-03-11,12.580555555555556,0.07406708589242639,0.07395377427673028,-1.1331161569611004
2039-02-18,2039-03-18,12.6,0.07406884572849469,0.07395377427673028,-1.1507145176441191
2039-02-25,2039-03-25,12.619444444444444,0.07407056835820214,0.07395377427673028,-1.1679408147186043
2039-03-04,2039-04-01,12.63888888888889,0.07407225398777234,0.07395377427672743,-1.1847971104490818
2039-03-11,2039-04-08,12.658333333333333,0.07407390282285224,0.07395377427672743,-1.2012854612480917
2039-03-18,2039-04-15,12.677777777777777,0.07407551506850352,0.07395377427673028,-1.2174079177323938
2039-03-25,2039-04-22,12.697222222222223,0.07407709092916262,0.07395377427672743,-1.2331665243518752
2039-04-01,2039-04-29,12.716666666666667,0.07407863060870934,0.07395377427673028,-1.2485633197906187
2039-04-08,2039-05-06,12.73611111111111,0.07408013431040107,0.07395377427673028,-1.263600336707943
2039-04-15,2039-05-13,12.755555555555556,0.07408160223690428,0.07395377427672743,-1.2782796017685172
2039-04-22,2039-05-20,12.775,0.07408303459028875,0.07395377427672743,-1.2926031356132184
2039-04-29,2039-05-27,12.794444444444444,0.07408443157201333,0.07395377427673028,-1.3065729528305425
2039-05-06,2039-06-03,12.813888888888888,0.0740857933829545,0.07395377427673028,-1.3201910622422097
2039-05-13,2039-06-10,12.833333333333334,0.0740871202233549,0.07395377427673028,-1.3334594662461896
2039-05-20,2039-06-17,12.852777777777778,0.07408841229288626,0.07395377427673028,-1.346380161559857
2039-05-27,2039-06-24,12.872222222222222,0.07408966979058652,0.07395377427673028,-1.358955138562462
2039-06-03,2039-07-01,12.891666666666667,0.07409089291489122,0.07395377427673028,-1.3711863816094627
2039-06-10,2039-07-08,12.911111111111111,0.0740920818636421,0.07395377427672743,-1.3830758691467382
2039-06-17,2039-07-15,12.930555555555555,0.07409323683405855,0.07395377427673028,-1.3946255732827373
2039-06-24,2039-07-22,12.95,0.07409435802275187,0.07395377427673028,-1.405837460215914
2039-07-01,2039-07-29,12.969444444444445,0.07409544562571384,0.07395377427672743,-1.416713489864052
2039-07-08,2039-08-05,12.988888888888889,0.07409649983833676,0.07395377427673028,-1.4272556160647987
2039-07-15,2039-08-12,13.008333333333333,0.07409752085539337,0.07395377427673028,-1.4374657866308982
2039-07-22,2039-08-19,13.027777777777779,0.0740985088710341,0.07395377427672743,-1.447345943066669
2039-07-29,2039-08-26,13.047222222222222,0.07409946407881268,0.07395377427673028,-1.456898020824049
2039-08-05,2039-09-02,13.066666666666666,0.07410038667164624,0.07395377427673028,-1.4661239491596534
2039-08-12,2039-09-09,13.08611111111111,0.07410127684183523,0.07395377427673028,-1.4750256510495663
2039-08-19,2039-09-16,13.105555555555556,0.07410213478107774,0.07395377427673028,-1.4836050434746673
2039-08-26,2039-09-23,13.125,0.07410296068043808,0.07395377427672743,-1.4918640371064384
2039-09-02,2039-09-30,13.144444444444444,0.07410375473036673,0.07395377427672743,-1.4998045363930068
2039-09-09,2039-10-07,13.16388888888889,0.07410451712070332,0.07395377427673028,-1.507428439730396
