start_date,end_date,start_act360_years,forward_period_days,true_forward_rate,log_linear_forward_rate,linear_continuous_zero_forward_rate,cubic_continuous_zero_forward_rate,log_linear_error_bp,linear_continuous_zero_error_bp,cubic_continuous_zero_error_bp
2043-09-04,2043-10-02,17.208333333333332,28,0.07381441649660893,0.0737534568757292,0.07366190703655676,0.07381189367514006,-0.6095962087972195,-1.5250946005217203,-0.025228214688699513
2043-09-11,2043-10-09,17.227777777777778,28,0.07381179053103537,0.0737534568757292,0.0736668790657651,0.07380897189737746,-0.5833365530616419,-1.4491146527026433,-0.028186336579055782
2043-09-18,2043-10-16,17.247222222222224,28,0.0738091596597317,0.07375345687572635,0.0736718510968805,0.07380604681918067,-0.5570278400535145,-1.3730856285119886,-0.031128405510311152
2043-09-25,2043-10-23,17.266666666666666,28,0.0738065239556253,0.0737534568757292,0.07367682312991436,0.07380311854899148,-0.530670798960936,-1.2970082571094055,-0.03405406633821828
2043-10-02,2043-10-30,17.28611111111111,28,0.0738038834912239,0.07375345687572349,0.07368179516485528,0.07380018719524888,-0.5042661550040684,-1.22088326368619,-0.03696295975019748
2043-10-09,2043-11-06,17.305555555555557,28,0.07380123833862978,0.07375345687572635,0.07368676720170894,0.07379725286638898,-0.47781462903434546,-1.1447113692084065,-0.039854722408000365
2043-10-16,2043-11-13,17.325,28,0.07379858856952565,0.0737534568757292,0.07369173924047535,0.0737943156708679,-0.45131693796440775,-1.068493290502931,-0.0427289865774505
2043-10-23,2043-11-20,17.344444444444445,28,0.07379593425517163,0.07375345687572349,0.07369671128115739,0.07379137571710175,-0.42477379448138675,-0.992229740142403,-0.045585380698820455
2043-10-30,2043-11-27,17.363888888888887,28,0.07379327546643388,0.0737534568757292,0.0737016833237436,0.07378843311354379,-0.3981859070467664,-0.9159214269027771,-0.04842352890097046
2043-11-06,2043-12-04,17.383333333333333,28,0.07379061227375892,0.07375345687572635,0.07370665536824543,0.0737854879686444,-0.3715539803257617,-0.8395690551349366,-0.051243051145261065
2043-11-13,2043-12-11,17.40277777777778,28,0.07378794474716788,0.0737534568757292,0.07371162741465717,0.07378254039081115,-0.34487871438670936,-0.7631733251070583,-0.054043563567224284
