start_date,end_date,start_act360_years,true_forward_rate,log_linear_forward_rate,linear_continuous_zero_forward_rate,log_linear_error_bp,linear_continuous_zero_error_bp
2043-09-18,2043-10-16,17.247222222222224,0.0738091596597317,0.07375345687572349,0.07367185109687766,-0.5570278400821027,-1.373085628540438
2043-09-25,2043-10-23,17.266666666666666,0.0738065239556253,0.07375345687572635,0.07367682312990866,-0.5306707989895243,-1.2970082571664432
2043-10-02,2043-10-30,17.28611111111111,0.0738038834912239,0.07375345687571778,0.07368179516484956,-0.5042661550611061,-1.2208832637433664
2043-10-09,2043-11-06,17.305555555555557,0.07380123833862978,0.07375345687572064,0.07368676720170322,-0.47781462909138317,-1.144711369265583
2043-10-16,2043-11-13,17.325,0.07379858856952565,0.07375345687572349,0.07369173924047535,-0.45131693802158424,-1.068493290502931
2043-10-23,2043-11-20,17.344444444444445,0.07379593425517163,0.07375345687571778,0.07369671128115453,-0.42477379453842445,-0.9922297401709912
2043-10-30,2043-11-27,17.363888888888887,0.07379327546643388,0.07375345687572349,0.0737016833237436,-0.39818590710394286,-0.9159214269027771
2043-11-06,2043-12-04,17.383333333333333,0.07379061227375892,0.07375345687572349,0.07370665536824829,-0.37155398035434994,-0.8395690551063484
2043-11-13,2043-12-11,17.40277777777778,0.07378794474716788,0.07375345687572064,0.07371162741465145,-0.3448787144723353,-0.7631733251642348
2043-11-20,2043-12-18,17.42222222222222,0.0737852729563136,0.07375345687572349,0.07371659946298165,-0.31816080590107987,-0.6867349333194994
2043-11-27,2043-12-25,17.441666666666666,0.07378259697042072,0.07375345687572349,0.07372157151322176,-0.2914009469723311,-0.6102545719896546
2043-12-04,2044-01-01,17.461111111111112,0.07377991685828565,0.07375345687572064,0.07372654356536604,-0.26459982565008033,-0.5337329291961457
2043-12-11,2044-01-08,17.480555555555554,0.07377723268837359,0.07375345687572635,0.07373151561943164,-0.2377581264724482,-0.45717068941950045
2043-12-18,2044-01-15,17.5,0.07377454452867305,0.07375345687572349,0.0737364876754043,-0.210876529495585,-0.38056853268741975
2043-12-25,2044-01-22,17.519444444444446,0.0737718524468099,0.07375345687572064,0.07374145973328115,-0.18395571089249718,-0.3039271352874018
2044-01-01,2044-01-29,17.538888888888888,0.07376915651001609,0.07375345687572349,0.07374643179308217,-0.15699634292598574,-0.22724716933916755
2044-01-08,2044-02-05,17.558333333333334,0.07376645678510675,0.07375345687572064,0.07375140385478739,-0.12999909386107733,-0.1505293031936472
2044-01-15,2044-02-12,17.57777777777778,0.07376375333851445,0.07375345687572064,0.07375637591840535,-0.10296462793810135,-0.07377420109103139
2044-01-22,2044-02-19,17.59722222222222,0.07376104623628635,0.07375345687572349,0.07376134798394178,-0.07589360562859637,0.003017476554317833
2044-01-29,2044-02-26,17.616666666666667,0.07375833554406139,0.07375345687572349,0.07376632005138241,-0.048786683378987394,0.07984507321021073
2044-02-05,2044-03-04,17.636111111111113,0.07375562132708735,0.07375345687572064,0.07377129212073864,-0.021644513667068432,0.1567079365129287
2044-02-12,2044-03-11,17.655555555555555,0.07375290365025235,0.07375345687572349,0.07377626419200478,0.005532254711421158,0.23360541752434627
2044-02-19,2044-03-18,17.675,0.0737501825780191,0.07375345687572064,0.07378123626518082,0.03274297701541529,0.31053687161719523
2044-02-26,2044-03-25,17.694444444444443,0.07374745817448775,0.07375345687572064,0.07378620834027531,0.059987012328982514,0.3875016578756829
2044-03-04,2044-04-01,17.71388888888889,0.0737447305033645,0.07375345687572349,0.073791180417274,0.0872637235899143,0.4644991390950759
2044-03-11,2044-04-08,17.733333333333334,0.07374199962796155,0.07375345687572064,0.0737961524961826,0.114572477590974,0.5415286822105236
2044-03-18,2044-04-15,17.752777777777776,0.07373926561125423,0.07375345687572349,0.07380112457701538,0.14191264469262665,0.6185896576114958
2044-03-25,2044-04-22,17.772222222222222,0.07373652851578395,0.07375345687572064,0.07380609665975518,0.1692835993669095,0.6956814397122979
2044-04-01,2044-04-29,17.791666666666668,0.07373378840374098,0.07375345687572064,0.07381106874440205,0.19668471979664148,0.7728034066106781
2044-04-08,2044-05-06,17.81111111111111,0.0737310453369387,0.07375345687572064,0.07381604083097024,0.2241153878194957,0.8499549403154227
2044-04-15,2044-05-13,17.830555555555556,0.07372829937679942,0.07375345687572064,0.07382101291943689,0.25157498921221655,0.9271354263747089
2044-04-22,2044-05-20,17.85,0.0737255505843886,0.07375345687572064,0.07382598500981917,0.27906291332049915,1.0043442543057612
2044-04-29,2044-05-27,17.869444444444444,0.0737227990204005,0.07375345687572349,0.0738309571021199,0.30657855322982486,1.0815808171939223
2044-05-06,2044-06-03,17.88888888888889,0.0737200447451298,0.07375345687572064,0.07383592919632768,0.3341213059084025,1.1588445119788127
2044-05-13,2044-06-10,17.908333333333335,0.07371728781853706,0.07375345687572064,0.07384090129244537,0.3616905718357988,1.2361347390831001
2044-05-20,2044-06-17,17.927777777777777,0.07371452830020037,0.07375345687572349,0.07384587339048153,0.3892857552312279,1.3134509028116248
2044-05-27,2044-06-24,17.947222222222223,0.07371176624931236,0.07375345687571778,0.07385084549042187,0.41690626405424536,1.3907924110950765
2044-06-03,2044-07-01,17.966666666666665,0.07370900172473739,0.07375345687572635,0.07385581759227781,0.4445515098895625,1.4681586754042297
2044-06-10,2044-07-08,17.98611111111111,0.07370623478494011,0.07375345687572349,0.07386078969604938,0.47222090783380355,1.5455491110927255
2044-06-17,2044-07-15,18.005555555555556,0.07370346548803403,0.07375345687572349,0.07386576180172513,0.49991387689463096,1.6229631369110709
2044-06-24,2044-07-22,18.025,0.0737006938917958,0.07375345687572349,0.07387073390932221,0.5276298392768719,1.7004001752640718
2044-07-01,2044-07-29,18.044444444444444,0.07369792005361095,0.07375345687572064,0.07387570601882633,0.5553682210969468,1.777859652153796
2044-07-08,2044-08-05,18.06388888888889,0.07369514403050813,0.07375345687572064,0.07388067813023749,0.583128452125159,1.8553409972936474
2044-07-15,2044-08-12,18.083333333333332,0.07369236587918485,0.07375345687572064,0.07388565024356712,0.6109099653579808,1.9328436438227625
